3.57411,409.75,17
4.03171,445,17
4.06062,427.25,17
4.07998,408.25,17
4.10752,401.75,17
4.70339,415.25,20
5.51442,785.5,21
5.53842,779.5,21
5.56106,779.5,21
5.58124,790.25,21
